Magnitude,Redshift,MagnitudeLetter
16.20222,16.0516,i
16.05215,16.0516,z
22.40662,17.98308,u
20.80004,17.98308,g
19.31149,17.98308,r
18.47123,17.98308,i
17.97992,17.98308,z
16.66251,14.17773,u
14.95192,14.17773,g
14.36375,14.17773,r
14.67061,14.17773,i
14.17291,14.17773,z
18.1577,13.38912,u
15.47155,13.38912,g
14.1661,13.38912,r
14.54773,13.38912,i
13.37591,13.38912,z
23.4121,20.72017,u
21.99891,20.72017,g
21.25061,20.72017,r
20.98317,20.72017,i
20.71415,20.72017,z
23.54245,22.68544,u
22.87188,22.68544,g
22.16694,22.68544,r
21.61982,22.68544,i
22.71451,22.68544,z
23.2852,21.06286,u
22.31888,21.06286,g
22.04608,21.06286,r
21.76579,21.06286,i
21.24661,21.06286,z
23.58522,21.6859,u
23.11735,21.6859,g
22.48656,21.6859,r
22.74383,21.6859,i
21.95377,21.6859,z
24.57946,20.42173,u
23.04999,20.42173,g
21.81045,20.42173,r
21.21481,20.42173,i
20.76723,20.42173,z
24.11048,20.9103,u
24.25531,20.9103,g
24.45943,20.9103,r
22.15159,20.9103,i
21.10492,20.9103,z
24.43426,19.16551,u
21.70339,19.16551,g
20.2372,19.16551,r
19.58897,19.16551,i
19.14273,19.16551,z
24.0449,22.29296,u
23.14996,22.29296,g
24.7572,22.29296,r
24.69622,22.29296,i
22.26781,22.29296,z
24.79586,20.21155,u
23.49017,20.21155,g
22.73049,20.21155,r
21.46278,20.21155,i
20.36319,20.21155,z
25.84928,23.14199,u
23.3409,23.14199,g
23.37834,23.14199,r
23.69585,23.14199,i
22.91114,23.14199,z
25.78321,20.73437,u
22.96388,20.73437,g
22.3664,20.73437,r
21.74944,20.73437,i
20.93888,20.73437,z
25.45209,21.94666,u
25.08393,21.94666,g
24.33759,21.94666,r
22.30835,21.94666,i
22.05892,21.94666,z
23.81455,21.53578,u
23.38883,21.53578,g
22.49081,21.53578,r
22.43254,21.53578,i
21.85458,21.53578,z
23.37576,21.18928,u
23.12067,21.18928,g
22.41404,21.18928,r
22.02113,21.18928,i
21.75682,21.18928,z
24.16433,21.25892,u
22.14644,21.25892,g
21.74266,21.25892,r
21.5569,21.25892,i
21.3549,21.25892,z
18.9693,17.21622,u
17.80036,17.21622,g
17.33685,17.21622,r
17.27625,17.21622,i
17.21221,17.21622,z
22.97679,20.6931,u
22.914,20.6931,g
22.55101,20.6931,r
21.97038,20.6931,i
21.10126,20.6931,z
23.97765,22.2363,u
23.09536,22.2363,g
23.02361,22.2363,r
22.2332,22.2363,i
22.26344,22.2363,z
22.65445,20.93253,u
22.46928,20.93253,g
21.81766,20.93253,r
21.45329,20.93253,i
21.44477,20.93253,z
23.91309,20.65269,u
24.85562,20.65269,g
22.86463,20.65269,r
21.6408,20.65269,i
20.92044,20.65269,z
23.65179,19.40729,u
22.21893,19.40729,g
21.31001,19.40729,r
20.8573,19.40729,i
20.43833,19.40729,z
25.29136,20.65713,u
24.74542,20.65713,g
22.67082,20.65713,r
21.96708,20.65713,i
20.74421,20.65713,z
24.54281,21.05513,u
24.98434,21.05513,g
22.50496,21.05513,r
21.88777,21.05513,i
21.46778,21.05513,z
25.31405,21.28706,u
24.03159,21.28706,g
22.99104,21.28706,r
21.70701,21.28706,i
21.32544,21.28706,z
25.13008,21.4803,u
23.70576,21.4803,g
23.2128,21.4803,r
22.26143,21.4803,i
21.4712,21.4803,z
25.05875,20.0546,u
22.82469,20.0546,g
21.42987,20.0546,r
20.61207,20.0546,i
20.04832,20.0546,z
21.96565,20.18029,u
20.86662,20.18029,g
20.47491,20.18029,r
20.45769,20.18029,i
20.15784,20.18029,z
25.11399,22.79374,u
23.59909,22.79374,g
23.59729,22.79374,r
23.44409,22.79374,i
22.66825,22.79374,z
23.55649,21.14672,u
22.59932,21.14672,g
22.13175,21.14672,r
21.8539,21.14672,i
21.64772,21.14672,z
23.12136,21.66475,u
22.22301,21.66475,g
21.83582,21.66475,r
21.87216,21.66475,i
21.62343,21.66475,z
23.27968,19.56363,u
22.39508,19.56363,g
21.20416,19.56363,r
20.8083,19.56363,i
20.40602,19.56363,z
22.7345,21.1248,u
22.70886,21.1248,g
22.32633,21.1248,r
21.76212,21.1248,i
21.49711,21.1248,z
24.51515,21.20581,u
23.53175,21.20581,g
22.1391,21.20581,r
21.40912,21.20581,i
21.25342,21.20581,z
23.62048,23.4678,u
22.54314,23.4678,g
22.02674,23.4678,r
21.82077,23.4678,i
23.21729,23.4678,z
23.63478,18.81294,u
22.17497,18.81294,g
20.77487,18.81294,r
19.52341,18.81294,i
18.82865,18.81294,z
22.80052,21.12732,u
24.095,21.12732,g
22.53045,21.12732,r
21.5113,21.12732,i
21.0784,21.12732,z
21.7135,18.01937,u
20.60544,18.01937,g
19.96705,18.01937,r
19.78167,18.01937,i
19.59306,18.01937,z
22.19447,23.00212,u
24.47966,23.00212,g
25.11085,23.00212,r
23.12894,23.00212,i
22.91229,23.00212,z
22.56403,20.89628,u
23.16633,20.89628,g
23.03634,20.89628,r
21.91029,20.89628,i
21.24591,20.89628,z
23.72562,20.66067,u
24.68655,20.66067,g
23.74753,20.66067,r
22.59343,20.66067,i
21.46596,20.66067,z
23.37288,20.73737,u
23.91205,20.73737,g
22.92062,20.73737,r
22.06161,20.73737,i
21.53348,20.73737,z
23.80857,20.93297,u
23.08066,20.93297,g
22.59703,20.93297,r
22.66237,20.93297,i
21.89072,20.93297,z
22.33927,22.86062,u
25.82418,22.86062,g
24.92129,22.86062,r
24.406,22.86062,i
22.8928,22.86062,z
23.90368,20.82377,u
23.79471,20.82377,g
22.39828,20.82377,r
21.50766,20.82377,i
21.4236,20.82377,z
24.52547,19.85473,u
22.84843,19.85473,g
21.31988,19.85473,r
20.66669,19.85473,i
20.17416,19.85473,z
23.12292,21.55747,u
25.01976,21.55747,g
24.08198,21.55747,r
22.15009,21.55747,i
21.98147,21.55747,z
22.24004,20.09676,u
20.94415,20.09676,g
20.52015,20.09676,r
20.30072,20.09676,i
20.4016,20.09676,z
25.35083,23.78151,u
24.51144,23.78151,g
22.89939,23.78151,r
24.80476,23.78151,i
23.40958,23.78151,z
23.5046,19.17409,u
23.01949,19.17409,g
21.76344,19.17409,r
20.98801,19.17409,i
20.44836,19.17409,z
25.9556,22.80309,u
24.5298,22.80309,g
23.55512,22.80309,r
22.42327,22.80309,i
22.74677,22.80309,z
25.12269,20.1972,u
23.06952,20.1972,g
21.89921,20.1972,r
20.81806,20.1972,i
20.19307,20.1972,z
22.55702,19.96096,u
21.97273,19.96096,g
21.26034,19.96096,r
20.999,19.96096,i
20.19541,19.96096,z
21.37223,15.53562,u
18.62046,15.53562,g
17.1539,15.53562,r
16.08668,15.53562,i
15.51844,15.53562,z
23.8291,20.71349,u
24.09618,20.71349,g
22.6435,20.71349,r
21.68212,20.71349,i
20.61987,20.71349,z
25.46851,21.23973,u
23.74271,21.23973,g
22.39998,21.23973,r
22.27507,21.23973,i
21.17864,21.23973,z
25.6942,19.53054,u
23.0243,19.53054,g
21.90963,19.53054,r
20.53718,19.53054,i
19.58964,19.53054,z
23.97179,19.71919,u
22.69754,19.71919,g
21.27399,19.71919,r
20.64823,19.71919,i
20.20404,19.71919,z
24.12816,21.432,u
23.26888,21.432,g
22.62295,21.432,r
23.04955,21.432,i
22.49182,21.432,z
24.78675,20.53061,u
24.65989,20.53061,g
22.99637,20.53061,r
21.63001,20.53061,i
20.97623,20.53061,z
23.47875,18.27279,u
21.17053,18.27279,g
19.82693,18.27279,r
18.83801,18.27279,i
18.27198,18.27279,z
22.96491,19.05198,u
22.25671,19.05198,g
21.04611,19.05198,r
19.75852,19.05198,i
19.07592,19.05198,z
23.19572,21.65435,u
24.70579,21.65435,g
23.95523,21.65435,r
22.0675,21.65435,i
21.61203,21.65435,z
23.11497,22.0821,u
23.14262,22.0821,g
23.1925,22.0821,r
23.11293,22.0821,i
21.74394,22.0821,z
24.96624,23.78922,u
23.42829,23.78922,g
24.57355,23.78922,r
23.93619,23.78922,i
23.66101,23.78922,z
23.82769,21.91671,u
22.85997,21.91671,g
23.5848,21.91671,r
23.63611,21.91671,i
21.9937,21.91671,z
24.71962,21.66671,u
22.66816,21.66671,g
22.60625,21.66671,r
22.0444,21.66671,i
21.97397,21.66671,z
24.14908,21.4809,u
23.64072,21.4809,g
22.78012,21.4809,r
23.06796,21.4809,i
21.6139,21.4809,z
24.61895,22.54797,u
23.12319,22.54797,g
22.70247,22.54797,r
22.98628,22.54797,i
22.54414,22.54797,z
23.42169,23.13225,u
23.53957,23.13225,g
24.07126,23.13225,r
24.02507,23.13225,i
23.14689,23.13225,z
25.0961,20.44614,u
25.41449,20.44614,g
22.74759,20.44614,r
21.78179,20.44614,i
20.86379,20.44614,z
22.82912,19.28086,u
21.65651,19.28086,g
21.03156,19.28086,r
20.75547,19.28086,i
20.36389,19.28086,z
22.26656,20.37802,u
22.14764,20.37802,g
21.32985,20.37802,r
21.10354,20.37802,i
21.1114,20.37802,z
24.03329,18.90441,u
21.46372,18.90441,g
20.1428,18.90441,r
19.62405,18.90441,i
19.16025,18.90441,z
24.03866,19.86194,u
22.41583,19.86194,g
21.01859,19.86194,r
20.34591,19.86194,i
19.90154,19.86194,z
22.58094,16.9132,u
19.41103,16.9132,g
18.00964,16.9132,r
17.29083,16.9132,i
16.91802,16.9132,z
16.82579,14.87065,u
15.49999,14.87065,g
15.21992,14.87065,r
14.79164,14.87065,i
14.69684,14.87065,z
24.88402,21.96711,u
24.92663,21.96711,g
23.57024,21.96711,r
22.11652,21.96711,i
22.31623,21.96711,z
26.3203,22.56001,u
24.35441,22.56001,g
23.21092,22.56001,r
22.02682,22.56001,i
22.49395,22.56001,z
16.3642,13.59474,u
14.38361,13.59474,g
13.59522,13.59474,r
13.31015,13.59474,i
13.17374,13.59474,z
23.26855,22.11639,u
24.0079,22.11639,g
23.0333,22.11639,r
22.70209,22.11639,i
22.3685,22.11639,z
23.35984,21.33383,u
23.24286,21.33383,g
22.38783,21.33383,r
22.25649,21.33383,i
21.47,21.33383,z
23.24916,21.83809,u
24.81979,21.83809,g
23.8518,21.83809,r
22.34182,21.83809,i
21.72389,21.83809,z
24.87739,20.74891,u
23.45436,20.74891,g
22.39894,20.74891,r
21.34689,20.74891,i
20.7309,20.74891,z
23.05964,19.90116,u
23.90208,19.90116,g
22.32011,19.90116,r
20.74961,19.90116,i
19.88106,19.90116,z
24.39535,21.9709,u
23.1402,21.9709,g
22.43758,21.9709,r
22.22238,21.9709,i
21.94876,21.9709,z
21.20571,19.06293,u
19.9856,19.06293,g
19.45691,19.06293,r
19.26931,19.06293,i
19.0692,19.06293,z
24.32126,21.11489,u
23.72784,21.11489,g
22.76148,21.11489,r
21.55696,21.11489,i
21.45636,21.11489,z
25.10311,21.37732,u
23.59313,21.37732,g
22.34128,21.37732,r
21.61118,21.37732,i
21.50928,21.37732,z
23.14664,21.85497,u
22.85432,21.85497,g
22.71665,21.85497,r
22.33081,21.85497,i
22.61895,21.85497,z
23.12651,20.61819,u
25.98577,20.61819,g
25.03696,20.61819,r
21.92797,20.61819,i
21.24823,20.61819,z
22.94208,20.53979,u
21.81015,20.53979,g
21.3484,20.53979,r
21.03526,20.53979,i
20.77304,20.53979,z
22.90503,21.21289,u
22.26126,21.21289,g
21.75191,21.21289,r
21.2614,21.21289,i
21.46203,21.21289,z
21.53129,16.71434,u
19.17026,16.71434,g
17.84767,16.71434,r
17.13249,16.71434,i
16.71424,16.71434,z
23.40862,22.59089,u
23.57203,22.59089,g
22.77069,22.59089,r
22.02716,22.59089,i
22.48167,22.59089,z
17.9356,15.03621,u
16.05883,15.03621,g
15.37046,15.03621,r
15.16588,15.03621,i
15.031,15.03621,z
23.63804,21.24707,u
22.87025,21.24707,g
22.19877,21.24707,r
21.5667,21.24707,i
21.73237,21.24707,z
25.45394,20.26757,u
24.27305,20.26757,g
22.9863,20.26757,r
22.40813,20.26757,i
21.23716,20.26757,z
25.2078,20.32201,u
23.41229,20.32201,g
23.40355,20.32201,r
22.63893,20.32201,i
21.04734,20.32201,z
23.79132,21.98837,u
24.28509,21.98837,g
22.79204,21.98837,r
22.63527,21.98837,i
21.88744,21.98837,z
22.68219,20.04852,u
22.95213,20.04852,g
22.27956,20.04852,r
21.35988,20.04852,i
20.73713,20.04852,z
20.79017,19.41357,u
19.91521,19.41357,g
19.55774,19.41357,r
19.39923,19.41357,i
19.39366,19.41357,z
22.12011,19.56725,u
20.73031,19.56725,g
20.05573,19.56725,r
19.76309,19.56725,i
19.57223,19.56725,z
24.44221,20.202,u
22.98052,20.202,g
21.3076,20.202,r
20.84535,20.202,i
20.39517,20.202,z
22.93001,20.9868,u
22.7504,20.9868,g
21.89987,20.9868,r
21.74134,20.9868,i
21.10495,20.9868,z
21.81149,22.23334,u
24.82534,22.23334,g
24.53827,22.23334,r
22.59065,22.23334,i
22.584,22.23334,z
23.73477,22.02205,u
23.40433,22.02205,g
24.77656,22.02205,r
23.64401,22.02205,i
22.51974,22.02205,z
25.13326,21.87068,u
23.71962,21.87068,g
22.03716,21.87068,r
21.36247,21.87068,i
21.8553,21.87068,z
23.36215,21.58059,u
24.25844,21.58059,g
22.96738,21.58059,r
22.445,21.58059,i
21.56863,21.58059,z
23.9622,21.40327,u
24.41006,21.40327,g
23.02423,21.40327,r
22.47795,21.40327,i
22.80717,21.40327,z
24.01851,22.81575,u
23.6571,22.81575,g
23.02937,22.81575,r
22.72958,22.81575,i
23.11587,22.81575,z
22.864,23.13519,u
23.8176,23.13519,g
22.7171,23.13519,r
23.27015,23.13519,i
23.04344,23.13519,z
22.47457,22.40646,u
24.84932,22.40646,g
24.81974,22.40646,r
24.31976,22.40646,i
22.42431,22.40646,z
22.34666,22.88829,u
24.35527,22.88829,g
25.44427,22.88829,r
23.75642,22.88829,i
22.87347,22.88829,z
23.06775,18.49674,u
20.88911,18.49674,g
19.60888,18.49674,r
18.90999,18.49674,i
18.51175,18.49674,z
23.74558,21.09297,u
23.68802,21.09297,g
22.56668,21.09297,r
21.75098,21.09297,i
21.15245,21.09297,z
23.81704,21.37366,u
25.33267,21.37366,g
24.62094,21.37366,r
22.24809,21.37366,i
21.43427,21.37366,z
23.08416,22.80211,u
25.11422,22.80211,g
24.74254,22.80211,r
21.25233,22.80211,i
22.77102,22.80211,z
19.65142,19.52803,u
19.21579,19.52803,g
19.22878,19.52803,r
19.38401,19.52803,i
19.55354,19.52803,z
25.56961,23.70009,u
23.27146,23.70009,g
24.46075,23.70009,r
24.00772,23.70009,i
23.54524,23.70009,z
24.88786,21.04525,u
23.06031,21.04525,g
22.09754,21.04525,r
21.62821,21.04525,i
21.53833,21.04525,z
23.80731,21.72367,u
24.32935,21.72367,g
22.97109,21.72367,r
22.56281,21.72367,i
21.87617,21.72367,z
24.4987,20.40706,u
23.5985,20.40706,g
22.98615,20.40706,r
21.35219,20.40706,i
20.47991,20.40706,z
25.03529,22.40741,u
23.36836,22.40741,g
22.60242,22.40741,r
22.60678,22.40741,i
22.50144,22.40741,z
24.05552,18.68446,u
21.26135,18.68446,g
19.90692,18.68446,r
19.12912,18.68446,i
18.67995,18.68446,z
22.95767,21.20122,u
23.13251,21.20122,g
22.54262,21.20122,r
22.16471,21.20122,i
21.60765,21.20122,z
24.3187,20.26335,u
24.03999,20.26335,g
22.88646,20.26335,r
21.23168,20.26335,i
20.45871,20.26335,z
24.48023,23.10501,u
24.76617,23.10501,g
22.96148,23.10501,r
24.43111,23.10501,i
23.14988,23.10501,z
22.47757,17.62587,u
20.79069,17.62587,g
19.4238,17.62587,r
18.24591,17.62587,i
17.62337,17.62587,z
24.91098,22.77293,u
23.96601,22.77293,g
23.13213,22.77293,r
23.17872,22.77293,i
22.77652,22.77293,z
24.57302,20.04218,u
23.26602,20.04218,g
22.03898,20.04218,r
20.8165,20.04218,i
20.00975,20.04218,z
24.44766,21.32256,u
24.18859,21.32256,g
23.61169,21.32256,r
21.89908,21.32256,i
21.28981,21.32256,z
23.99406,21.2373,u
24.35099,21.2373,g
23.22374,21.2373,r
22.4535,21.2373,i
21.66589,21.2373,z
22.96556,20.95279,u
23.2368,20.95279,g
22.06861,20.95279,r
22.06061,20.95279,i
21.06745,20.95279,z
21.85192,22.32626,u
25.89349,22.32626,g
25.30354,22.32626,r
24.94828,22.32626,i
22.45661,22.32626,z
24.2343,22.11364,u
22.71451,22.11364,g
22.37073,22.11364,r
21.85839,22.11364,i
22.30989,22.11364,z
22.67066,19.08194,u
21.99052,19.08194,g
20.4831,19.08194,r
20.07264,19.08194,i
19.76554,19.08194,z
25.54229,21.48488,u
24.58915,21.48488,g
23.32283,21.48488,r
21.66705,21.48488,i
21.3911,21.48488,z
23.71387,20.68377,u
24.71417,20.68377,g
23.9035,20.68377,r
22.27262,20.68377,i
21.04639,20.68377,z
23.41362,19.56381,u
22.20944,19.56381,g
21.16367,19.56381,r
20.57149,19.56381,i
20.11107,19.56381,z
23.89672,22.05746,u
24.76799,22.05746,g
22.89816,22.05746,r
22.71225,22.05746,i
22.21445,22.05746,z
25.26958,21.33422,u
22.49869,21.33422,g
21.9554,21.33422,r
21.74835,21.33422,i
21.55716,21.33422,z
24.09149,20.84179,u
23.61765,20.84179,g
22.73066,20.84179,r
22.29697,20.84179,i
21.33284,20.84179,z
25.07507,20.0967,u
22.79537,20.0967,g
21.53373,20.0967,r
20.88479,20.0967,i
20.5271,20.0967,z
26.06857,23.67832,u
23.3542,23.67832,g
22.41304,23.67832,r
22.62096,23.67832,i
22.82461,23.67832,z
23.5981,21.09745,u
23.37564,21.09745,g
22.82084,21.09745,r
21.70515,21.09745,i
21.14455,21.09745,z
23.21829,20.72064,u
22.32591,20.72064,g
21.91181,20.72064,r
21.92719,20.72064,i
21.32803,20.72064,z
23.12208,20.83401,u
24.03382,20.83401,g
22.20803,20.83401,r
20.86341,20.83401,i
21.12502,20.83401,z
24.5443,18.91905,u
25.69907,18.91905,g
24.77967,18.91905,r
23.57184,18.91905,i
20.34078,18.91905,z
22.17216,18.30927,u
21.27114,18.30927,g
20.72501,18.30927,r
20.38648,18.30927,i
20.35536,18.30927,z
23.85197,19.82401,u
25.36874,19.82401,g
23.95079,19.82401,r
24.76132,19.82401,i
20.33294,19.82401,z
23.69641,21.3684,u
25.14996,21.3684,g
22.96082,21.3684,r
21.77965,21.3684,i
21.38181,21.3684,z
23.73458,21.13313,u
22.00492,21.13313,g
21.63101,21.13313,r
21.61907,21.13313,i
21.13923,21.13313,z
22.98873,18.7076,u
21.55012,18.7076,g
19.89061,18.7076,r
19.10793,18.7076,i
18.71448,18.7076,z
23.33131,22.04917,u
25.11443,22.04917,g
23.44075,22.04917,r
22.7059,22.04917,i
21.9554,22.04917,z
24.11467,21.58388,u
24.09687,21.58388,g
23.9069,21.58388,r
22.20095,21.58388,i
21.46457,21.58388,z
25.48381,22.07261,u
24.82488,22.07261,g
23.38203,22.07261,r
21.78876,22.07261,i
22.01346,22.07261,z
22.43405,20.58729,u
22.34461,20.58729,g
21.80237,20.58729,r
21.23023,20.58729,i
21.16287,20.58729,z
23.91705,20.20624,u
23.64474,20.20624,g
21.97126,20.20624,r
20.81746,20.20624,i
20.22508,20.20624,z
24.87506,22.01677,u
23.81532,22.01677,g
24.87787,22.01677,r
23.30585,22.01677,i
21.91209,22.01677,z
22.41984,21.28615,u
23.26393,21.28615,g
23.24484,21.28615,r
22.06842,21.28615,i
21.74048,21.28615,z
23.1662,20.51387,u
23.21566,20.51387,g
22.03273,20.51387,r
21.07565,20.51387,i
20.65607,20.51387,z
23.82392,21.68727,u
24.34604,21.68727,g
24.04634,21.68727,r
22.43106,21.68727,i
21.88432,21.68727,z
24.1073,21.58428,u
24.28169,21.58428,g
23.84865,21.58428,r
21.91272,21.58428,i
21.6531,21.58428,z
24.00595,19.96807,u
22.73063,19.96807,g
21.5361,19.96807,r
20.67566,19.96807,i
20.14035,19.96807,z
22.37613,19.67176,u
20.93709,19.67176,g
20.201,19.67176,r
19.9046,19.67176,i
19.63151,19.67176,z
23.87958,20.9888,u
22.23359,20.9888,g
21.31126,20.9888,r
21.03027,20.9888,i
21.07994,20.9888,z
23.57753,21.42816,u
22.40799,21.42816,g
22.39949,21.42816,r
22.57856,21.42816,i
21.5787,21.42816,z
23.84108,21.59554,u
23.32762,21.59554,g
23.14815,21.59554,r
22.39837,21.59554,i
21.94616,21.59554,z
25.32982,22.78996,u
24.76906,22.78996,g
22.76149,22.78996,r
22.21817,22.78996,i
22.931,22.78996,z
24.89319,20.55672,u
23.44623,20.55672,g
22.58051,20.55672,r
21.70552,20.55672,i
20.93561,20.55672,z
24.01537,21.80102,u
24.6303,21.80102,g
23.46344,21.80102,r
22.0704,21.80102,i
21.77589,21.80102,z
22.26801,19.82784,u
23.10565,19.82784,g
21.78831,19.82784,r
20.57143,19.82784,i
19.89681,19.82784,z
25.24899,21.46445,u
25.3129,21.46445,g
24.24229,21.46445,r
22.41896,21.46445,i
21.37776,21.46445,z
24.55792,21.11585,u
24.08762,21.11585,g
23.01594,21.11585,r
21.66563,21.11585,i
21.36536,21.11585,z
23.85361,21.89485,u
23.15664,21.89485,g
23.98195,21.89485,r
22.94375,21.89485,i
22.37997,21.89485,z
22.72209,21.78781,u
22.9393,21.78781,g
22.48541,21.78781,r
22.15491,21.78781,i
22.3615,21.78781,z
24.90094,21.21226,u
23.00528,21.21226,g
22.16246,21.21226,r
21.77065,21.21226,i
21.21921,21.21226,z
22.88637,21.4748,u
24.32817,21.4748,g
22.84717,21.4748,r
22.46855,21.4748,i
21.70902,21.4748,z
24.11072,22.36392,u
22.86319,22.36392,g
22.4616,22.36392,r
22.61715,22.36392,i
22.30664,22.36392,z
21.53691,19.81087,u
20.47144,19.81087,g
20.0178,19.81087,r
19.81376,19.81087,i
19.82032,19.81087,z
23.10032,20.00402,u
23.00929,20.00402,g
21.66128,20.00402,r
20.97068,20.00402,i
20.37379,20.00402,z
23.47734,18.65317,u
21.12035,18.65317,g
19.71611,18.65317,r
19.00809,18.65317,i
18.65827,18.65317,z
23.87934,21.32065,u
22.80648,21.32065,g
22.35844,21.32065,r
22.16374,21.32065,i
22.43721,21.32065,z
24.86049,23.41665,u
25.27203,23.41665,g
24.94673,23.41665,r
22.48872,23.41665,i
23.23726,23.41665,z
22.00718,19.28876,u
21.55444,19.28876,g
20.76153,19.28876,r
20.43216,19.28876,i
20.08335,19.28876,z
22.53248,21.12297,u
23.8987,21.12297,g
22.50818,21.12297,r
22.2458,21.12297,i
21.70162,21.12297,z
17.38404,14.55636,u
15.64001,14.55636,g
14.98543,14.55636,r
14.69815,14.55636,i
14.56991,14.55636,z
23.44386,21.53658,u
24.07447,21.53658,g
22.56852,21.53658,r
21.5706,21.53658,i
21.57121,21.53658,z
23.97248,21.06666,u
24.91126,21.06666,g
23.68894,21.06666,r
22.20681,21.06666,i
21.20031,21.06666,z
25.01368,20.74604,u
24.71934,20.74604,g
22.62844,20.74604,r
21.37372,20.74604,i
20.94247,20.74604,z
21.41397,19.5323,u
20.21049,19.5323,g
19.69609,19.5323,r
19.51318,19.5323,i
19.523,19.5323,z
23.48894,21.42578,u
23.43072,21.42578,g
22.75519,21.42578,r
23.55153,21.42578,i
22.08488,21.42578,z
24.24258,21.33417,u
22.30065,21.33417,g
22.22376,21.33417,r
22.05266,21.33417,i
21.7193,21.33417,z
25.69107,21.03196,u
25.50641,21.03196,g
25.80825,21.03196,r
24.54286,21.03196,i
20.95075,21.03196,z
23.43037,20.72985,u
24.90232,20.72985,g
24.91294,20.72985,r
24.69722,20.72985,i
20.92875,20.72985,z
26.39318,21.83156,u
24.6359,21.83156,g
23.10763,21.83156,r
22.08588,21.83156,i
21.66652,21.83156,z
22.9308,20.96579,u
23.24427,20.96579,g
22.30334,20.96579,r
21.74966,20.96579,i
21.2005,20.96579,z
23.37655,20.13688,u
22.15252,20.13688,g
20.88817,20.13688,r
20.35118,20.13688,i
20.13853,20.13688,z
23.98543,21.49245,u
23.51063,21.49245,g
22.85321,21.49245,r
22.71703,21.49245,i
21.65272,21.49245,z
20.39156,18.31046,u
19.13869,18.31046,g
18.62328,18.31046,r
18.41539,18.31046,i
18.32268,18.31046,z
23.80215,20.81744,u
25.41302,20.81744,g
24.40453,20.81744,r
24.72911,20.81744,i
20.72858,20.81744,z
24.08438,21.5464,u
24.03577,21.5464,g
22.86086,21.5464,r
22.84423,21.5464,i
22.01003,21.5464,z
23.31681,21.03104,u
22.89937,21.03104,g
22.3275,21.03104,r
22.1989,21.03104,i
21.53277,21.03104,z
24.70359,22.04656,u
23.65579,22.04656,g
22.85494,22.04656,r
22.56516,22.04656,i
22.15219,22.04656,z
23.18996,20.8108,u
22.78611,20.8108,g
22.15015,20.8108,r
22.14723,20.8108,i
21.246,20.8108,z
23.9839,18.93137,u
22.38642,18.93137,g
20.75338,18.93137,r
20.01464,18.93137,i
19.55816,18.93137,z
24.39193,21.38375,u
26.10919,21.38375,g
24.80215,21.38375,r
24.36187,21.38375,i
21.37293,21.38375,z
23.47346,20.18468,u
23.08034,20.18468,g
21.74895,20.18468,r
20.70502,20.18468,i
20.21722,20.18468,z
24.29323,20.66144,u
23.35465,20.66144,g
22.17031,20.66144,r
21.56867,20.66144,i
20.66709,20.66144,z
24.65038,22.97132,u
23.25318,22.97132,g
23.28558,22.97132,r
22.8852,22.97132,i
22.80422,22.97132,z
24.43772,19.75286,u
23.59115,19.75286,g
22.30061,19.75286,r
21.3457,19.75286,i
20.81133,19.75286,z
25.33089,22.44172,u
23.49995,22.44172,g
25.09235,22.44172,r
24.85931,22.44172,i
22.40677,22.44172,z
23.69545,22.92136,u
23.75323,22.92136,g
23.14675,22.92136,r
22.01426,22.92136,i
23.17886,22.92136,z
21.51066,19.61021,u
20.48064,19.61021,g
19.90615,19.61021,r
19.70396,19.61021,i
19.63473,19.61021,z
24.70866,20.42014,u
25.66705,20.42014,g
25.08803,20.42014,r
23.91003,20.42014,i
20.54883,20.42014,z
25.8714,23.80833,u
24.18814,23.80833,g
22.91198,23.80833,r
23.23589,23.80833,i
22.63158,23.80833,z
23.17097,21.6271,u
23.9059,21.6271,g
22.73896,21.6271,r
22.55404,21.6271,i
21.7494,21.6271,z
22.22838,18.47383,u
20.62342,18.47383,g
19.40426,18.47383,r
18.8302,18.47383,i
18.47569,18.47383,z
23.38786,20.54365,u
22.41629,20.54365,g
22.09962,20.54365,r
21.71592,20.54365,i
